X	Y	Z	FIELD_VALUE
0.4365421975	0.1854826795	0.1854826795	0.0038803064
0.4389851969	0.1886867800	0.1886867800	0.0037919723
0.4414076163	0.1918986838	0.1918986838	0.0036987538
0.4438246129	0.1951126296	0.1951126296	0.0036009140
0.4462391597	0.1983274959	0.1983274959	0.0034988738
0.4486530944	0.2015425921	0.2015425921	0.0033932363
0.4510678336	0.2047573862	0.2047573862	0.0032847600
0.4534845038	0.2079714546	0.2079714546	0.0031743405
0.4559039930	0.2111844625	0.2111844625	0.0030629912
0.4583269706	0.2143961558	0.2143961558	0.0029518268
0.4607538821	0.2176063635	0.2176063635	0.0028420467
0.4631849117	0.2208150130	0.2208150130	0.0027349245
0.4656159413	0.2240236624	0.2240236624	0.0026317914
0.4680542694	0.2272295417	0.2272295417	0.0025340728
0.4704956385	0.2304342635	0.2304342635	0.0024432577
0.4729378738	0.2336386553	0.2336386553	0.0023608529
0.4753770851	0.2368441986	0.2368441986	0.0022886021
0.4778057248	0.2400537528	0.2400537528	0.0022282842
0.4802071227	0.2432735397	0.2432735397	0.0021818950
0.4825757481	0.2465054418	0.2465054418	0.0021517407
0.4768900000	0.2500000000	0.2500000000	0.0021711756
