N	X	Y	Z	FIELD_VALUE
5	-0.0618811421	0.3460428304	0.3460254190	0.0020871254
5	-0.0569984513	0.3448901676	0.3448715267	0.0020452601
5	-0.0521250432	0.3437180347	0.3436981706	0.0020036073
5	-0.0472573317	0.3425341465	0.3425130290	0.0019623884
5	-0.0423938131	0.3413417093	0.3413192752	0.0019218970
5	-0.0375342682	0.3401412507	0.3401174059	0.0018824943
5	-0.0326793817	0.3389314723	0.3389060922	0.0018446045
5	-0.0278306135	0.3377095732	0.3376825004	0.0018087108
5	-0.0229903020	0.3364711321	0.3364421716	0.0017753708
5	-0.0181619977	0.3352096119	0.3351785213	0.0017451182
5	-0.0133336935	0.3339480918	0.3339148710	0.0017186723
5	-0.0085389402	0.3326244731	0.3325885445	0.0016966620
5	-0.0037811442	0.3312360827	0.3311969567	0.0016798424
5	0.0009052690	0.3297316737	0.3296886292	0.0016689856
5	0.0056586643	0.3278674370	0.3278196757	0.0016649044
5	0.0066892358	0.3304600580	0.3263990591	0.0016665785
5	0.0085308390	0.3348270478	0.3243894160	0.0016760626
5	0.0103716386	0.3392533304	0.3225131840	0.0016928298
5	0.0122024248	0.3436931916	0.3206593713	0.0017157571
5	0.0139888965	0.3481669456	0.3188442099	0.0017438780
5	0.0157145672	0.3526754314	0.3170563666	0.0017763305
5	0.0173666436	0.3572205218	0.3152918370	0.0018123997
5	0.0189338253	0.3618043288	0.3135501648	0.0018514628
5	0.0204055455	0.3664287911	0.3118328542	0.0018929858
5	0.0217716408	0.3710954781	0.3101427111	0.0019365028
5	0.0230204097	0.3758061624	0.3084841586	0.0019816372
5	0.0240317552	0.3805978234	0.3068973591	0.0020280737
5	0.0250431008	0.3853894844	0.3053105597	0.0020755431
5	0.0259236435	0.3902208667	0.3037668118	0.0021237920
5	0.0266716854	0.3950894032	0.3022706326	0.0021725994
5	0.0272888728	0.3999918868	0.3008265060	0.0022218022
5	0.0277807581	0.4049248193	0.2994390645	0.0022712534
5	0.0281570909	0.4098849432	0.2981138054	0.0023208291
5	0.0284392284	0.4148681710	0.2968534063	0.0023704194
5	0.0286517861	0.4198721402	0.2956634991	0.0024199604
5	0.0288279936	0.4248955284	0.2945520637	0.0024694259
5	0.0290112776	0.4299378686	0.2935312892	0.0025188365
5	0.0292566739	0.4349984707	0.2926197773	0.0025682843
5	0.0296306258	0.4400739895	0.2918451572	0.0026179848
5	0.0302067000	0.4451542886	0.2912456019	0.0026683401
5	0.0310551810	0.4502176013	0.2908665076	0.0027199804
5	0.0322260907	0.4552292142	0.2907504305	0.0027737423
5	0.0337339759	0.4601482798	0.2909231821	0.0028305456
5	0.0357694807	0.4648271048	0.2916058858	0.0028912463
5	0.0378049856	0.4695059297	0.2922885894	0.0029564862
5	0.0400551362	0.4740454093	0.2932000248	0.0030260853
5	0.0424697764	0.4784559102	0.2943035473	0.0030997548
5	0.0450062849	0.4827543994	0.2955644528	0.0031768554
5	0.0476311642	0.4869593852	0.2969532905	0.0032564934
5	0.0503189717	0.4910881894	0.2984464195	0.0033375956
5	0.0530505262	0.4951558778	0.3000254347	0.0034190446
5	0.0558112510	0.4991751153	0.3016761605	0.0034995993
5	0.0585899775	0.5031563586	0.3033876358	0.0035780413
5	0.0613780175	0.5071081321	0.3051514632	0.0036531611
5	0.0641684757	0.5110373846	0.3069611826	0.0037237855
5	0.0669557937	0.5149497676	0.3088118272	0.0037888379
5	0.0697354187	0.5188498756	0.3106995798	0.0038472938
5	0.0725035227	0.5227414272	0.3126216084	0.0038982777
5	0.0752568551	0.5266273739	0.3145759231	0.0039410193
5	0.0779917128	0.5305096879	0.3165631219	0.0039748593
5	0.0807066874	0.5343919322	0.3185775347	0.0039993451
5	0.0834109207	0.5382749698	0.3206048257	0.0040141420
5	0.0860691043	0.5421581835	0.3226918041	0.0040190940
5	0.0887272879	0.5460413972	0.3247787825	0.0040141747
5	0.0913335960	0.5499268369	0.3269261723	0.0039995388
5	0.0939252002	0.5538147244	0.3290868866	0.0039755001
5	0.0964868113	0.5577065250	0.3312761339	0.0039424601
5	0.0990166142	0.5615997589	0.3334995536	0.0039009700
5	0.1015144372	0.5654943012	0.3357565843	0.0038516985
5	0.1039790861	0.5693894039	0.3380488426	0.0037953947
5	0.1064091574	0.5732840483	0.3403784919	0.0037328795
5	0.1088031258	0.5771769214	0.3427481378	0.0036650370
5	0.1111580009	0.5810663220	0.3451622408	0.0035927475
5	0.1134723949	0.5849502082	0.3476239020	0.0035169554
5	0.1157443310	0.5888260613	0.3501372338	0.0034385864
5	0.1179714617	0.5926907151	0.3527072740	0.0033585605
5	0.1201512008	0.5965401408	0.3553400343	0.0032777475
5	0.1223309399	0.6003895665	0.3579727946	0.0031970079
5	0.1244154671	0.6041995829	0.3607367208	0.0031171012
5	0.1264435443	0.6079762999	0.3635869979	0.0030387272
5	0.1284133482	0.6117096861	0.3665336006	0.0029625622
5	0.1303225683	0.6153862908	0.3695894513	0.0028891057
5	0.1321693786	0.6189888741	0.3727693024	0.0028188869
5	0.1339525402	0.6224958295	0.3760892972	0.0027521666
5	0.1356716603	0.6258807782	0.3795660077	0.0026891654
5	0.1373272384	0.6291133239	0.3832143603	0.0026299286
5	0.1389206147	0.6321615826	0.3870445089	0.0025743725
5	0.1404540017	0.6349968048	0.3910583608	0.0025222331
5	0.1419873887	0.6378320270	0.3950722126	0.0024731961
5	0.1434088750	0.6402195573	0.3994057843	0.0024267193
5	0.1447805594	0.6423632005	0.4038806075	0.0023821990
5	0.1461103674	0.6442899186	0.4084653796	0.0023390845
5	0.1474059584	0.6460343314	0.4131322025	0.0022969296
5	0.1486746144	0.6476336887	0.4178580183	0.0022553544
5	0.1499225765	0.6491223159	0.4226253391	0.0022140325
5	0.1511550382	0.6505289816	0.4274214935	0.0021728442
5	0.1523760700	0.6518762172	0.4322375920	0.0021316469
5	0.1535888081	0.6531809301	0.4370674737	0.0020903927
5	0.1547958738	0.6544557040	0.4419067620	0.0020491436
5	0.1560029394	0.6557304780	0.4467460503	0.0020080307
5	0.1572036904	0.6569663395	0.4515969895	0.0019672593
5	0.1584052620	0.6581946790	0.4564496357	0.0019271074
5	0.1596102088	0.6594206384	0.4613020469	0.0018879212
5	0.1608214500	0.6606487725	0.4661523405	0.0018501109
5	0.1620425474	0.6618837807	0.4709984156	0.0018141465
5	0.1632780825	0.6631310597	0.4758376836	0.0017805537
5	0.1645342335	0.6643973944	0.4806666844	0.0017499317
5	0.1658197697	0.6656920355	0.4854804219	0.0017228708
5	0.1671487356	0.6670294651	0.4902706097	0.0017000666
5	0.1685010803	0.6683901691	0.4950476816	0.0016822431
5	0.1699900736	0.6698877687	0.4997424511	0.0016701627
5	0.1721669792	0.6720795885	0.5054811974	0.0016643821
5	0.1769007976	0.6768462394	0.5079218764	0.0016716338
5	0.1804609063	0.6804175496	0.5089573169	0.0016849388
5	0.1840438143	0.6840090181	0.5098318977	0.0017038127
5	0.1876434403	0.6876150658	0.5105666627	0.0017272699
5	0.1912533411	0.6912299913	0.5112004590	0.0017543874
5	0.1948701947	0.6948508973	0.5117555959	0.0017843514
5	0.1984921294	0.6984761662	0.5122452707	0.0018164027
5	0.2021204097	0.7021069073	0.5126377871	0.0018498330
5	0.2057486900	0.7057376483	0.5130303035	0.0018839734
5	0.2093794722	0.7093705302	0.5133772283	0.0019181857
5	0.2130122500	0.7130051201	0.5136829222	0.0019518728
5	0.2166466315	0.7166410818	0.5139509179	0.0019844366
5	0.2202823029	0.7202781426	0.5141842613	0.0020153365
5	0.2239190242	0.7239160860	0.5143852420	0.0020440764
5	0.2275566190	0.7275547115	0.5145557590	0.0020701396
5	0.2311950530	0.7311937354	0.5146974283	0.0020931222
5	0.2348351571	0.7348320597	0.5148114697	0.0021126213
5	0.2384807881	0.7384654888	0.5149027686	0.0021283184
5	0.2421479021	0.7420775401	0.5149810479	0.0021399230
5	0.2458935052	0.7456074919	0.5150843198	0.0021473310
5	0.2503873143	0.7480470302	0.5156802229	0.0021515378
5	0.2500000000	0.7500000000	0.5231100000	0.0021825602
6	0.0231100000	0.2500000000	0.2500000000	0.0021823894
6	0.0150324700	0.2500238000	0.2500202900	0.0021502877
6	0.0150322197	0.2536642215	0.2536600881	0.0021480696
6	0.0149827767	0.2573044806	0.2572997085	0.0021414340
6	0.0149189956	0.2609446351	0.2609392104	0.0021305639
6	0.0148322474	0.2645845647	0.2645784623	0.0021155681
6	0.0147207172	0.2682241722	0.2682173613	0.0020967271
6	0.0145831050	0.2718633522	0.2718557949	0.0020743499
6	0.0144166880	0.2755019537	0.2754936036	0.0020488323
6	0.0142199844	0.2791398264	0.2791306295	0.0020205705
6	0.0139911178	0.2827767893	0.2827666835	0.0019900756
6	0.0137622512	0.2864137521	0.2864027374	0.0019578392
6	0.0134696022	0.2900484935	0.2900364379	0.0019243976
6	0.0131355554	0.2936814967	0.2936683062	0.0018903452
6	0.0127575372	0.2973123969	0.2972979664	0.0018562754
6	0.0123307347	0.3009406537	0.3009248605	0.0018228207
6	0.0118486302	0.3045655177	0.3045482157	0.0017906461
6	0.0113020966	0.3081858965	0.3081669069	0.0017604548
6	0.0106773526	0.3118000563	0.3117791515	0.0017329988
6	0.0099512709	0.3154048859	0.3153817583	0.0017090920
6	0.0091831105	0.3190054164	0.3189799353	0.0016896194
6	0.0081385191	0.3225714012	0.3225427078	0.0016755837
6	0.0067640511	0.3260814375	0.3260485958	0.0016680348
6	0.0056233662	0.3277790159	0.3277433527	0.0016670233
6	0.0075977866	0.3326256119	0.3252533072	0.0016726452
6	0.0094307659	0.3370468081	0.3233575281	0.0016860983
6	0.0112667857	0.3414712626	0.3214723225	0.0017062583
6	0.0130702053	0.3459306166	0.3196385812	0.0017320883
6	0.0148195805	0.3504243733	0.3178367476	0.0017626617
6	0.0165003561	0.3549540762	0.3160597971	0.0017972081
6	0.0181003018	0.3595218109	0.3143057331	0.0018350565
6	0.0196081826	0.3641296752	0.3125752275	0.0018756313
6	0.0210132607	0.3687794690	0.3108705456	0.0019184397
6	0.0223047768	0.3734726457	0.3091951812	0.0019630432
6	0.0234673482	0.3782117670	0.3075550824	0.0020091162
6	0.0243847704	0.3830293939	0.3059899706	0.0020563624
6	0.0253021925	0.3878470209	0.3044248589	0.0021045362
6	0.0260825980	0.3927032568	0.3029054156	0.0021534012
6	0.0267249391	0.3975950066	0.3014360794	0.0022027514
6	0.0272316349	0.4025186273	0.3000211638	0.0022524360
6	0.0276091402	0.4074703061	0.2986650173	0.0023023176
6	0.0278682359	0.4124466157	0.2973727402	0.0023522707
6	0.0280314942	0.4174436443	0.2961464374	0.0024022104
6	0.0281246426	0.4224593782	0.2949912298	0.0024520687
6	0.0281820337	0.4274931201	0.2939147001	0.0025018262
6	0.0282485123	0.4325451940	0.2929283445	0.0025515210
6	0.0283807623	0.4376159236	0.2920502910	0.0026012338
6	0.0286469596	0.4427030507	0.2913079670	0.0026512053
6	0.0291226327	0.4477972970	0.2907394980	0.0027018602
6	0.0298798162	0.4528772164	0.2903904147	0.0027538599
6	0.0309694672	0.4579077084	0.2903033586	0.0028080985
6	0.0324054985	0.4628471937	0.2905035239	0.0028654871
6	0.0341631502	0.4676612078	0.2909900385	0.0029268874
6	0.0363586784	0.4722235249	0.2919204605	0.0029928712
6	0.0385542067	0.4767858421	0.2928508826	0.0030636115
6	0.0409188339	0.4812192323	0.2939708630	0.0031386171
6	0.0434090090	0.4855406291	0.2952457456	0.0032172505
6	0.0459905939	0.4897685070	0.2966461865	0.0032986101
6	0.0486377052	0.4939201339	0.2981487055	0.0033816485
6	0.0513308602	0.4980105173	0.2997350369	0.0034652495
6	0.0540553225	0.5020522303	0.3013911252	0.0035481863
6	0.0567997673	0.5060556768	0.3031061198	0.0036292628
6	0.0595553716	0.5100293710	0.3048716698	0.0037072889
6	0.0623151333	0.5139802676	0.3066813378	0.0037811565
6	0.0650733927	0.5179140560	0.3085301432	0.0038498043
6	0.0678254904	0.5218353992	0.3104142328	0.0039122716
6	0.0705675176	0.5257481209	0.3123306521	0.0039677447
6	0.0732961692	0.5296553607	0.3142771115	0.0040155267
6	0.0760086017	0.5335597507	0.3162517549	0.0040550495
6	0.0787009185	0.5374627089	0.3182565278	0.0040859344
6	0.0813718770	0.5413681779	0.3202848424	0.0041079505
6	0.0840310580	0.5452755838	0.3223248676	0.0041210652
6	0.0866415354	0.5491877447	0.3244179925	0.0041253832
6	0.0892520129	0.5530999056	0.3265111174	0.0041212150
6	0.0918064773	0.5570201325	0.3286575797	0.0041089480
6	0.0943440290	0.5609447235	0.3308160940	0.0040891722
6	0.0968340271	0.5648803041	0.3330096943	0.0040626094
6	0.0992931086	0.5688216421	0.3352276980	0.0040300861
6	0.1017159588	0.5727700238	0.3374728809	0.0039925276
6	0.1041388089	0.5767184055	0.3397180639	0.0039509514
6	0.1064832175	0.5806815160	0.3420198612	0.0039063962
6	0.1087771053	0.5846539384	0.3443562486	0.0038599885
6	0.1110160588	0.5886361316	0.3467290091	0.0038128620
6	0.1131933357	0.5926286645	0.3491414587	0.0037661690
6	0.1153003516	0.5966319932	0.3515980033	0.0037210341
6	0.1173261601	0.6006462097	0.3541045812	0.0036785698
6	0.1192564541	0.6046705998	0.3566695406	0.0036398527
6	0.1210718789	0.6087028048	0.3593051283	0.0036059201
6	0.1227451763	0.6127368480	0.3620304428	0.0035777087
6	0.1242757635	0.6167607860	0.3648528520	0.0035561157
6	0.1255381809	0.6207440395	0.3678596378	0.0035419479
6	0.1265637953	0.6255082856	0.3719652660	0.0035355544
6	0.1298770807	0.6293168090	0.3690707935	0.0035475891
6	0.1328395806	0.6323910749	0.3661944676	0.0035756153
6	0.1358042771	0.6354261163	0.3632790146	0.0036165601
6	0.1387699514	0.6384358355	0.3603384138	0.0036676999
6	0.1417356258	0.6414455548	0.3573978130	0.0037267368
6	0.1447014910	0.6444468860	0.3544488433	0.0037917080
6	0.1476673784	0.6474422883	0.3514938740	0.0038609126
6	0.1506331700	0.6504331542	0.3485342171	0.0039328638
6	0.1535987664	0.6534203467	0.3455706573	0.0040062312
6	0.1565640881	0.6564044467	0.3426037091	0.0040797439
6	0.1595290403	0.6593858402	0.3396336724	0.0041522445
6	0.1624935459	0.6623648147	0.3366607639	0.0042227940
6	0.1654575050	0.6653415546	0.3336850734	0.0042903338
6	0.1684207911	0.6683161302	0.3307065499	0.0043539664
6	0.1713824784	0.6712869781	0.3277227203	0.0044127062
6	0.1743441656	0.6742578260	0.3247388907	0.0044657317
6	0.1773048772	0.6772267089	0.3217521386	0.0045122577
6	0.1802644823	0.6801936238	0.3187623358	0.0045515527
6	0.1832228525	0.6831585572	0.3157693468	0.0045829889
6	0.1861799046	0.6861215463	0.3127731316	0.0046059377
6	0.1891360475	0.6890832263	0.3097747257	0.0046199560
6	0.1920880922	0.6920398150	0.3067672711	0.0046246872
6	0.1950401368	0.6949964036	0.3037598164	0.0046199022
6	0.1979870695	0.6979471027	0.3007415835	0.0046055418
6	0.2009319510	0.7008955853	0.2977191853	0.0045816116
6	0.2038735886	0.7038405972	0.2946902514	0.0045483589
6	0.2068113430	0.7067815206	0.2916535862	0.0045061691
6	0.2097445345	0.7097177103	0.2886079426	0.0044556258
6	0.2126724002	0.7126484405	0.2855519337	0.0043973920
6	0.2156002660	0.7155791707	0.2824959248	0.0043323840
6	0.2185163066	0.7184978938	0.2794172027	0.0042616519
6	0.2214238372	0.7214080771	0.2763223899	0.0041864020
6	0.2243212573	0.7243081637	0.2732086749	0.0041080115
6	0.2272063429	0.7271959761	0.2700721819	0.0040279575
6	0.2300760980	0.7300685725	0.2669077763	0.0039478829
6	0.2329263146	0.7329218135	0.2637083938	0.0038695842
6	0.2357507657	0.7357495660	0.2604638508	0.0037950229
6	0.2385395619	0.7385420806	0.2571585149	0.0037262237
6	0.2412752926	0.7412821846	0.2537661153	0.0036654524
6	0.2439934699	0.7440049583	0.2503457670	0.0036151219
6	0.2465190305	0.7465375471	0.2466432941	0.0035777702
6	0.2488503732	0.7488784568	0.2426954149	0.0035558829
6	0.2499653355	0.7500130188	0.2389190640	0.0035506029
6	0.2482263280	0.7517560453	0.2374404440	0.0035527092
6	0.2451986076	0.7547891770	0.2345884643	0.0035659296
6	0.2422065232	0.7577854123	0.2316608761	0.0035890556
6	0.2392376722	0.7607576579	0.2286855698	0.0036196661
6	0.2362844493	0.7637137864	0.2256788198	0.0036555952
6	0.2333437982	0.7666570103	0.2226471912	0.0036948274
6	0.2304146054	0.7695885398	0.2195932214	0.0037355028
6	0.2275056636	0.7724995747	0.2165005364	0.0037758984
6	0.2245967218	0.7754106096	0.2134078514	0.0038145279
6	0.2216986341	0.7783107050	0.2102947657	0.0038499640
6	0.2188116737	0.7811996231	0.2071610174	0.0038809642
6	0.2159361263	0.7840771075	0.2040063259	0.0039064240
6	0.2130718047	0.7869433729	0.2008312744	0.0039254604
6	0.2102154995	0.7898016296	0.1976418142	0.0039372959
6	0.2073891813	0.7926300379	0.1943994695	0.0039413336
6	0.2045628632	0.7954584463	0.1911571248	0.0039371644
6	0.2017704356	0.7982531867	0.1878567397	0.0039245449
6	0.1989903549	0.8010356729	0.1845356421	0.0039033546
6	0.1962277416	0.8038008580	0.1811856441	0.0038736967
6	0.1934859626	0.8065454037	0.1778017286	0.0038357564
6	0.1907668596	0.8092674992	0.1743815763	0.0037898723
6	0.1880723309	0.8119652777	0.1709229243	0.0037365006
6	0.1854044768	0.8146366720	0.1674233566	0.0036761825
6	0.1827366227	0.8173080664	0.1639237889	0.0036095922
6	0.1801225905	0.8199262432	0.1603442983	0.0035374521
6	0.1775436621	0.8225097300	0.1567144922	0.0034605642
6	0.1750017655	0.8250566307	0.1530330759	0.0033797417
6	0.1725004202	0.8275634732	0.1492967971	0.0032958775
6	0.1700440095	0.8300259266	0.1455016506	0.0032098362
6	0.1676379376	0.8324386445	0.1416428454	0.0031225657
6	0.1652890760	0.8347948173	0.1377144785	0.0030350135
6	0.1630064402	0.8370854961	0.1337090907	0.0029481204
6	0.1608022465	0.8392985334	0.1296170540	0.0028628952
6	0.1586934485	0.8414170420	0.1254259134	0.0027802769
6	0.1565846505	0.8435355506	0.1212347729	0.0027013094
6	0.1546995450	0.8454320535	0.1168358615	0.0026268549
6	0.1530034400	0.8471405184	0.1122855710	0.0025576905
6	0.1515529217	0.8486041326	0.1075680932	0.0024943098
6	0.1504262764	0.8497441131	0.1026760709	0.0024368821
6	0.1497047313	0.8504782927	0.0976321517	0.0023849276
6	0.1494345412	0.8507591273	0.0924990341	0.0023374235
6	0.1495938413	0.8506073325	0.0873558494	0.0022930088
6	0.1501027090	0.8501023078	0.0822581272	0.0022503700
6	0.1508636225	0.8493417546	0.0772239106	0.0022086250
6	0.1517920143	0.8484108364	0.0722467380	0.0021672538
6	0.1527204061	0.8474799183	0.0672695654	0.0021260142
6	0.1538467612	0.8463470063	0.0623758345	0.0020847463
6	0.1550079893	0.8451782834	0.0574987038	0.0020435022
6	0.1561866220	0.8439917665	0.0526300520	0.0020024183
6	0.1573754796	0.8427949659	0.0477664060	0.0019617096
6	0.1585717756	0.8415908696	0.0429063859	0.0019216636
6	0.1597752907	0.8403798070	0.0380498803	0.0018826355
6	0.1609875350	0.8391603131	0.0331976576	0.0018450439
6	0.1622114390	0.8379294560	0.0283512344	0.0018093665
6	0.1634514754	0.8366827245	0.0235129767	0.0017761366
6	0.1647141444	0.8354135455	0.0186864232	0.0017459602
6	0.1659768134	0.8341443666	0.0138598696	0.0017194351
6	0.1673003725	0.8328144223	0.0090661021	0.0016972632
6	0.1686869103	0.8314211879	0.0043082478	0.0016801742
6	0.1701936938	0.8299066807	-0.0003754088	0.0016689341
6	0.1721695158	0.8279178776	-0.0054793388	0.0016643006
6	0.1768716248	0.8231831425	-0.0079043612	0.0016714580
6	0.1804237607	0.8196189867	-0.0089905892	0.0016847012
6	0.1840084986	0.8160259448	-0.0098510956	0.0017035203
6	0.1876169306	0.8124122349	-0.0105000070	0.0017269342
6	0.1912253627	0.8087985249	-0.0111489185	0.0017540196
6	0.1948413428	0.8051783328	-0.0117143069	0.0017839578
6	0.1984626798	0.8015535509	-0.0122119433	0.0018159891
6	0.2020880286	0.7979253333	-0.0126520011	0.0018494042
6	0.2057164832	0.7942944554	-0.0130416290	0.0018835334
6	0.2093473917	0.7906614744	-0.0133861855	0.0019177403
6	0.2129802628	0.7870268108	-0.0136898884	0.0019514275
6	0.2166147071	0.7833907992	-0.0139563511	0.0019839968
6	0.2202504241	0.7797536971	-0.0141883362	0.0020149074
6	0.2238871722	0.7761157195	-0.0143882092	0.0020436627
6	0.2275299768	0.7724812934	-0.0145354839	0.0020697463
6	0.2311727813	0.7688468674	-0.0146827586	0.0020927535
6	0.2348216935	0.7652176798	-0.0148060652	0.0021122810
6	0.2384845719	0.7616020168	-0.0149112780	0.0021280104
6	0.2421829328	0.7580224959	-0.0150109006	0.0021396547
6	0.2459789687	0.7545479705	-0.0151471050	0.0021471338
6	0.2503950560	0.7519566600	-0.0156800687	0.0021513565
6	0.2500000000	0.7500000000	-0.0231100000	0.0021823895
7	0.0231100000	0.2500000000	0.2500000000	0.0021831925
7	0.0156852663	0.2488663727	0.2511336273	0.0021522324
7	0.0150239500	0.2500000000	0.2500000000	0.0021510216
7	0.0150239534	0.2536401076	0.2536401076	0.0021488040
7	0.0149746667	0.2572800485	0.2572800485	0.0021421690
7	0.0149110217	0.2609198779	0.2609198779	0.0021312992
7	0.0148243791	0.2645594699	0.2645594699	0.0021163026
7	0.0147129265	0.2681987244	0.2681987244	0.0020974590
7	0.0145753668	0.2718375322	0.2718375322	0.0020750769
7	0.0144089794	0.2754757380	0.2754757380	0.0020495513
7	0.0142122866	0.2791131876	0.2791131876	0.0020212781
7	0.0139834158	0.2827496959	0.2827496959	0.0019907678
7	0.0137545449	0.2863862042	0.2863862042	0.0019585116
7	0.0134618717	0.2900204242	0.2900204242	0.0019250452
7	0.0131277989	0.2936528588	0.2936528588	0.0018909626
7	0.0127497620	0.2972831381	0.2972831381	0.0018568567
7	0.0123229609	0.3009107136	0.3009107136	0.0018233596
7	0.0118408981	0.3045348261	0.3045348261	0.0017911355
7	0.0112944816	0.3081543700	0.3081543700	0.0017608871
7	0.0106699964	0.3117675947	0.3117675947	0.0017333656
7	0.0099444706	0.3153713691	0.3153713691	0.0017093838
7	0.0091766618	0.3189707605	0.3189707605	0.0016898347
7	0.0081328645	0.3225352559	0.3225352559	0.0016757013
7	0.0067587778	0.3260432933	0.3260432933	0.0016680424
7	0.0055964062	0.3277919392	0.3277919392	0.0016669703
7	0.0075415996	0.3253255635	0.3325749764	0.0016724596
7	0.0093723216	0.3234295561	0.3369970099	0.0016858233
7	0.0112060698	0.3215429571	0.3414218126	0.0017059198
7	0.0130073141	0.3197087048	0.3458818356	0.0017317107
7	0.0147543792	0.3179068142	0.3503764681	0.0017622678
7	0.0164326074	0.3161301016	0.3549072086	0.0017968194
7	0.0180297081	0.3143764951	0.3594761145	0.0018346937
7	0.0195344081	0.3126466248	0.3640852569	0.0018753143
7	0.0209359508	0.3109427306	0.3687364062	0.0019181881
7	0.0222235837	0.3092683082	0.3734309859	0.0019628858
7	0.0233819601	0.3076293438	0.3781715267	0.0020090621
7	0.0242948547	0.3060655323	0.3829904358	0.0020564300
7	0.0252077493	0.3045017207	0.3878093448	0.0021047432
7	0.0259835508	0.3029836404	0.3926667445	0.0021537647
7	0.0266213413	0.3015156971	0.3975595078	0.0022032874
7	0.0271236902	0.3001021693	0.4024839724	0.0022531593
7	0.0274972184	0.2987473713	0.4074363220	0.0023032416
7	0.0277528858	0.2974563786	0.4124131422	0.0023534163
7	0.0279134020	0.2962313023	0.4174105606	0.0024035772
7	0.0280046189	0.2950772479	0.4224265954	0.0024536747
7	0.0280609756	0.2940018197	0.4274605844	0.0025036583
7	0.0281273396	0.2930165511	0.4325128719	0.0025535939
7	0.0282603215	0.2921396080	0.4375837746	0.0026035517
7	0.0285278896	0.2913984250	0.4426709960	0.0026537720
7	0.0290052039	0.2908310582	0.4477652117	0.0027046797
7	0.0297638009	0.2904828672	0.4528449815	0.0027569268
7	0.0308541273	0.2903962952	0.4578753354	0.0028114269
7	0.0322898754	0.2905963402	0.4628149080	0.0028690792
7	0.0340463436	0.2910821458	0.4676294256	0.0029307436
7	0.0362398113	0.2920113967	0.4721929724	0.0029969914
7	0.0384332790	0.2929406477	0.4767565192	0.0030679962
7	0.0407956222	0.2940594177	0.4811914325	0.0031432673
7	0.0432834263	0.2953331981	0.4855145195	0.0032221685
7	0.0458626267	0.2967327440	0.4897441488	0.0033037987
7	0.0485073722	0.2982346377	0.4938975094	0.0033871108
7	0.0511981897	0.2998206538	0.4979895530	0.0034709883
7	0.0539203410	0.3014767652	0.5020328134	0.0035542032
7	0.0566624854	0.3031921414	0.5060376724	0.0036355576
7	0.0594157919	0.3049584532	0.5100126207	0.0037138591
7	0.0621732443	0.3067692843	0.5139645966	0.0037879967
7	0.0649291682	0.3086196775	0.5178992753	0.0038569057
7	0.0676788883	0.3105058059	0.5218213062	0.0039196215
7	0.0704184786	0.3124247458	0.5257344995	0.0039753261
7	0.0731446149	0.3143742436	0.5296419804	0.0040233181
7	0.0758544308	0.3163524883	0.5335463642	0.0040630245
7	0.0785439967	0.3183614790	0.5374490503	0.0040940614
7	0.0812120236	0.3203946786	0.5413539830	0.0041161926
7	0.0838682097	0.3224398663	0.5452607272	0.0041293901
7	0.0864752995	0.3245398489	0.5491714717	0.0041337239
7	0.0890823892	0.3266398316	0.5530822163	0.0041295284
7	0.0916328877	0.3287951559	0.5570001625	0.0041171757
7	0.0941663018	0.3309630889	0.5609222343	0.0040972506
7	0.0966516156	0.3331678177	0.5648545559	0.0040704695
7	0.0991055822	0.3353982112	0.5687920882	0.0040376538
7	0.1015227907	0.3376573137	0.5727359855	0.0039997235
7	0.1039399992	0.3399164162	0.5766798828	0.0039576910
7	0.1062775586	0.3422355583	0.5806369225	0.0039125896
7	0.1085637625	0.3445916545	0.5846021274	0.0038655403
7	0.1107940946	0.3469868061	0.5885757448	0.0038176711
7	0.1129616879	0.3494247533	0.5925580457	0.0037701276
7	0.1150578301	0.3519104201	0.5965490875	0.0037240272
7	0.1170714629	0.3544503700	0.6005484256	0.0036804737
7	0.1189882303	0.3570536875	0.6045546093	0.0036405334
7	0.1207889156	0.3597334354	0.6085642541	0.0036052300
7	0.1224469958	0.3625093863	0.6125699543	0.0035754825
7	0.1239603568	0.3653892586	0.6165595459	0.0035521641
7	0.1252110834	0.3684603299	0.6204971812	0.0035360490
7	0.1261580505	0.3717654034	0.6243286965	0.0035276843
7	0.1264383810	0.3737177779	0.6262822221	0.0035265092
7	0.1261580505	0.3756713035	0.6282345966	0.0035276843
7	0.1252110834	0.3795028188	0.6315396701	0.0035360490
7	0.1239603568	0.3834404541	0.6346107414	0.0035521641
7	0.1224469958	0.3874300457	0.6374906137	0.0035754825
7	0.1207889156	0.3914357459	0.6402665646	0.0036052300
7	0.1189882303	0.3954453907	0.6429463125	0.0036405334
7	0.1170714629	0.3994515744	0.6455496300	0.0036804737
7	0.1150578301	0.4034509125	0.6480895799	0.0037240272
7	0.1129616879	0.4074419544	0.6505752467	0.0037701276
7	0.1107940946	0.4114242552	0.6530131939	0.0038176711
7	0.1085637625	0.4153978726	0.6554083455	0.0038655403
7	0.1062775586	0.4193630775	0.6577644417	0.0039125896
7	0.1039399992	0.4233201172	0.6600835838	0.0039576910
7	0.1015227907	0.4272640145	0.6623426863	0.0039997235
7	0.0991055822	0.4312079118	0.6646017888	0.0040376538
7	0.0966516156	0.4351454441	0.6668321823	0.0040704695
7	0.0941663018	0.4390777657	0.6690369111	0.0040972506
7	0.0916328877	0.4429998375	0.6712048441	0.0041171757
