X	Y	Z	FIELD_VALUE
0.1107940946	0.4114242552	0.6530131939	0.0038176711
0.1085637625	0.4153978726	0.6554083455	0.0038655403
0.1062775586	0.4193630775	0.6577644417	0.0039125896
0.1039399992	0.4233201172	0.6600835838	0.0039576910
0.1015227907	0.4272640145	0.6623426863	0.0039997235
0.0991055822	0.4312079118	0.6646017888	0.0040376538
0.0966516156	0.4351454441	0.6668321823	0.0040704695
0.0941663018	0.4390777657	0.6690369111	0.0040972506
0.0916328877	0.4429998375	0.6712048441	0.0041171757
0.0890823892	0.4469177837	0.6733601684	0.0041295284
0.0864752995	0.4508285283	0.6754601511	0.0041337239
0.0838682097	0.4547392728	0.6775601337	0.0041293901
0.0812120236	0.4586460170	0.6796053214	0.0041161926
0.0785439967	0.4625509497	0.6816385210	0.0040940614
0.0758544308	0.4664536358	0.6836475117	0.0040630245
0.0731446149	0.4703580196	0.6856257564	0.0040233181
0.0704184786	0.4742655005	0.6875752542	0.0039753261
0.0676788883	0.4781786938	0.6894941941	0.0039196215
0.0649291682	0.4821007247	0.6913803225	0.0038569057
0.0621732443	0.4860354034	0.6932307157	0.0037879967
0.0594157919	0.4899873793	0.6950415468	0.0037138591
0.0566624854	0.4939623276	0.6968078586	0.0036355576
0.0539203410	0.4979671866	0.6985232348	0.0035542032
0.0511981897	0.5020104470	0.7001793462	0.0034709883
0.0485073722	0.5061024906	0.7017653623	0.0033871108
0.0458626267	0.5102558512	0.7032672560	0.0033037987
0.0432834263	0.5144854805	0.7046668019	0.0032221685
0.0407956222	0.5188085675	0.7059405823	0.0031432673
0.0384332790	0.5232434808	0.7070593523	0.0030679962
0.0362398113	0.5278070276	0.7079886033	0.0029969914
0.0340463436	0.5323705744	0.7089178542	0.0029307436
0.0322898754	0.5371850920	0.7094036598	0.0028690792
0.0308541273	0.5421246646	0.7096037048	0.0028114269
0.0297638009	0.5471550185	0.7095171328	0.0027569268
0.0290052039	0.5522347883	0.7091689418	0.0027046797
0.0285278896	0.5573290040	0.7086015750	0.0026537720
0.0282603215	0.5624162254	0.7078603920	0.0026035517
0.0281273396	0.5674871281	0.7069834489	0.0025535939
0.0280609756	0.5725394156	0.7059981803	0.0025036583
0.0280046189	0.5775734046	0.7049227521	0.0024536747
0.0279134020	0.5825894394	0.7037686977	0.0024035772
0.0277528858	0.5875868578	0.7025436214	0.0023534163
0.0274972184	0.5925636780	0.7012526287	0.0023032416
0.0271236902	0.5975160276	0.6998978307	0.0022531593
0.0266213413	0.6024404922	0.6984843029	0.0022032874
0.0259835508	0.6073332555	0.6970163596	0.0021537647
0.0252077493	0.6121906552	0.6954982793	0.0021047432
0.0242948547	0.6170095642	0.6939344677	0.0020564300
0.0233819601	0.6218284733	0.6923706562	0.0020090621
0.0222235837	0.6265690141	0.6907316918	0.0019628858
0.0209359508	0.6312635938	0.6890572694	0.0019181881
0.0195344081	0.6359147431	0.6873533752	0.0018753143
0.0180297081	0.6405238855	0.6856235049	0.0018346937
0.0164326074	0.6450927914	0.6838698984	0.0017968194
0.0147543792	0.6496235319	0.6820931858	0.0017622678
0.0130073141	0.6541181644	0.6802912952	0.0017317107
0.0112060698	0.6585781874	0.6784570429	0.0017059198
0.0093723216	0.6630029901	0.6765704439	0.0016858233
0.0075415996	0.6674250236	0.6746744365	0.0016724596
0.0055964062	0.6722080608	0.6722080608	0.0016669703
0.0067587778	0.6739567067	0.6739567067	0.0016680424
0.0081328645	0.6774647441	0.6774647441	0.0016757013
0.0091766618	0.6810292395	0.6810292395	0.0016898347
0.0099444706	0.6846286309	0.6846286309	0.0017093838
0.0106699964	0.6882324053	0.6882324053	0.0017333656
0.0112944816	0.6918456300	0.6918456300	0.0017608871
0.0118408981	0.6954651739	0.6954651739	0.0017911355
0.0123229609	0.6990892864	0.6990892864	0.0018233596
0.0127497620	0.7027168619	0.7027168619	0.0018568567
0.0131277989	0.7063471412	0.7063471412	0.0018909626
0.0134618717	0.7099795758	0.7099795758	0.0019250452
0.0137545449	0.7136137958	0.7136137958	0.0019585116
0.0139834158	0.7172503041	0.7172503041	0.0019907678
0.0142122866	0.7208868124	0.7208868124	0.0020212781
0.0144089794	0.7245242620	0.7245242620	0.0020495513
0.0145753668	0.7281624678	0.7281624678	0.0020750769
0.0147129265	0.7318012756	0.7318012756	0.0020974590
0.0148243791	0.7354405301	0.7354405301	0.0021163026
0.0149110217	0.7390801221	0.7390801221	0.0021312992
0.0149746667	0.7427199515	0.7427199515	0.0021421690
0.0150239534	0.7463598924	0.7463598924	0.0021488040
0.0150239534	0.7500000000	0.7500000000	0.0021510217
0.0156852663	0.7511336273	0.7488663727	0.0021522324
0.0231100000	0.7500000000	0.7500000000	0.0021831925
