X	Y	Z	FIELD_VALUE
0.0264484927	0.8644087154	0.4839376813	0.0101397124
0.0235429167	0.8635227326	0.4812289774	0.0099426232
0.0205900445	0.8627445085	0.4785399384	0.0097382681
0.0175947733	0.8620645602	0.4758729771	0.0095279137
0.0145597681	0.8614771203	0.4732310444	0.0093129106
0.0114870516	0.8609764200	0.4706171998	0.0090946275
0.0083780850	0.8605564024	0.4680346598	0.0088744619
0.0052337400	0.8602107563	0.4654868939	0.0086538586
0.0020542645	0.8599330377	0.4629777412	0.0084341892
-0.0011607283	0.8597167000	0.4605115393	0.0082168278
-0.0044122153	0.8595551321	0.4580931999	0.0080030732
-0.0076637024	0.8593935643	0.4556748605	0.0077942400
-0.0109845800	0.8593211582	0.4533562881	0.0075914152
-0.0143487900	0.8592874803	0.4511055832	0.0073956223
-0.0177575444	0.8592835268	0.4489285965	0.0072077771
-0.0212134596	0.8593023927	0.4468339976	0.0070286632
-0.0247191348	0.8593373957	0.4448314411	0.0068589853
-0.0282766963	0.8593817828	0.4429310589	0.0066992276
-0.0318873995	0.8594285938	0.4411428886	0.0065498361
-0.0355512874	0.8594705159	0.4394761886	0.0064112194
-0.0392669134	0.8594997235	0.4379385711	0.0062836349
-0.0430312402	0.8595075530	0.4365351636	0.0061674109
-0.0467955669	0.8595153825	0.4351317561	0.0060630099
-0.0506379991	0.8594650140	0.4339821067	0.0059709239
-0.0545154050	0.8593594815	0.4329725680	0.0058918470
-0.0584184873	0.8591780754	0.4320901913	0.0058268042
-0.0623372368	0.8588802306	0.4313253924	0.0057772041
-0.0662575469	0.8584649225	0.4306320911	0.0057449006
-0.0705356203	0.8569976434	0.4301150414	0.0057317037
-0.0723173774	0.8519508551	0.4301659840	0.0057447127
-0.0738688205	0.8483017227	0.4296338042	0.0057718986
-0.0755186890	0.8447647108	0.4287304838	0.0058144583
-0.0772159007	0.8413025009	0.4276293719	0.0058724728
-0.0789556949	0.8379169986	0.4263550422	0.0059456906
-0.0805155000	0.8375345000	0.4308565000	0.0059554624
