X	Y	Z	FIELD_VALUE
0.1540060117	0.7613714592	1.0051057980	0.0105738635
0.1567291840	0.7605568583	1.0080356114	0.0106448971
0.1596797059	0.7598324001	1.0107436975	0.0107271913
0.1628172174	0.7591570805	1.0132280937	0.0108202305
0.1660931770	0.7584988118	1.0155156035	0.0109224831
0.1694609713	0.7578368609	1.0176521610	0.0110316840
0.1729566929	0.7571071332	1.0195253906	0.0111453801
0.1765001360	0.7563009227	1.0212622396	0.0112607795
0.1800662643	0.7554060403	1.0228986105	0.0113750600
0.1836356334	0.7544193949	1.0244686775	0.0114855853
0.1871951987	0.7533489495	1.0260028915	0.0115900509
0.1906903746	0.7520900748	1.0275425236	0.0116869025
0.1940892550	0.7506613992	1.0291536767	0.0117752399
0.1973379075	0.7490395944	1.0308973806	0.0118549850
0.2003708440	0.7472061663	1.0328255736	0.0119269220
0.2031232352	0.7451545818	1.0349610028	0.0119923177
0.2054844673	0.7428482807	1.0373119073	0.0120525623
0.2076814298	0.7404459103	1.0397303015	0.0121082707
0.2095234829	0.7378368115	1.0422363441	0.0121595483
0.2111382071	0.7350796650	1.0447405150	0.0122059363
0.2125693731	0.7321847327	1.0471965935	0.0122466497
0.2138527060	0.7291608459	1.0495713061	0.0122805874
0.2150200190	0.7260233440	1.0518489898	0.0123065401
0.2161197923	0.7228201899	1.0540630530	0.0123231877
0.2170444190	0.7194098746	1.0560122443	0.0123289842
0.2179690457	0.7159995593	1.0579614357	0.0123227474
0.2187420369	0.7124233922	1.0596409039	0.0123031219
0.2194780999	0.7088069674	1.0612429950	0.0122694515
0.2201502449	0.7051291969	1.0627189787	0.0122215761
0.2207681918	0.7014036593	1.0640866192	0.0121601045
0.2213213106	0.6976272214	1.0653268698	0.0120865323
0.2218402257	0.6938263212	1.0665002228	0.0120032876
0.2222936830	0.6899833446	1.0675474169	0.0119137018
0.2227101543	0.6861194139	1.0685252669	0.0118218589
0.2230916272	0.6822382613	1.0694426941	0.0117324886
0.2234519924	0.6783487725	1.0703305753	0.0116507958
0.2238175118	0.6744657002	1.0712462322	0.0115820803
0.2242380732	0.6706196673	1.0722961460	0.0115314349
0.2248749177	0.6669563846	1.0738272236	0.0115023458
0.2260172581	0.6640246019	1.0763974979	0.0114924218
0.2275498837	0.6619301920	1.0795665666	0.0114900344
0.2291870843	0.6600730738	1.0828378436	0.0114838371
0.2308590306	0.6583046490	1.0861432308	0.0114669836
0.2325438500	0.6565752780	1.0894639231	0.0114359085
0.2342413510	0.6548926348	1.0928036167	0.0113891873
0.2359470697	0.6532495752	1.0961601232	0.0113268679
0.2376599060	0.6516479511	1.0995343948	0.0112499405
0.2393804165	0.6500950762	1.1029291096	0.0111600450
0.2411100601	0.6486026330	1.1063481321	0.0110592284
0.2428508372	0.6471869965	1.1097963644	0.0109498941
0.2445916143	0.6457713600	1.1132445968	0.0108345845
0.2463564704	0.6445408924	1.1167561082	0.0107159570
0.2481388644	0.6434683903	1.1203139445	0.0105965747
0.2499395996	0.6426001122	1.1239218857	0.0104788701
0.2517570939	0.6419988774	1.1275794161	0.0103646514
0.2535845444	0.6417362312	1.1312747849	0.0102549664
0.2554083290	0.6418721375	1.1349795301	0.0101495361
0.2572112468	0.6424241093	1.1386532920	0.0100467621
0.2589809120	0.6433523363	1.1422617198	0.0099440538
0.2607153255	0.6445787622	1.1457911921	0.0098386355
0.2624206439	0.6460193989	1.1492474120	0.0097279462
0.2641259623	0.6474600355	1.1527036319	0.0096102191
0.2657912217	0.6491706016	1.1560455475	0.0094838633
0.2674514961	0.6509372632	1.1593583390	0.0093480196
0.2691116071	0.6527332034	1.1626540799	0.0092023003
0.2707740721	0.6545437566	1.1659398347	0.0090467744
0.2724404211	0.6563595048	1.1692203359	0.0088818939
0.2741116931	0.6581739522	1.1724988986	0.0087084675
0.2757886884	0.6599822634	1.1757779692	0.0085276193
0.2774720903	0.6617805304	1.1790594723	0.0083407392
0.2791625101	0.6635653607	1.1823450213	0.0081494349
0.2808605321	0.6653335699	1.1856360680	0.0079554460
0.2825585541	0.6671017791	1.1889271148	0.0077606241
0.2842718555	0.6688327566	1.1922310308	0.0075668100
0.2859942702	0.6705377762	1.1955444451	0.0073758654
0.2877258208	0.6722137470	1.1988687645	0.0071895851
0.2894664085	0.6738570436	1.2022056489	0.0070096539
0.2912155014	0.6754637434	1.2055570254	0.0068376059
0.2929719578	0.6770296201	1.2089251607	0.0066748910
0.2947337285	0.6785500791	1.2123128219	0.0065227429
0.2964974447	0.6800200582	1.2157235002	0.0063821967
0.2982578104	0.6814339425	1.2191616997	0.0062542063
0.3000066852	0.6827853013	1.2226334076	0.0061395692
0.3017555601	0.6841366601	1.2261051155	0.0060389069
0.3034587009	0.6853555414	1.2296539104	0.0059527445
0.3051024007	0.6864855394	1.2332645458	0.0058814753
0.3066489745	0.6875128925	1.2369542113	0.0058252477
0.3080529405	0.6884247407	1.2407375670	0.0057841721
0.3092514484	0.6892002575	1.2446291245	0.0057580830
0.3101587201	0.6898308621	1.2499417969	0.0057459624
0.3106032131	0.6894708207	1.2525390205	0.0057489125
0.3117988364	0.6881115619	1.2562536542	0.0057659994
0.3187890000	0.6812110000	1.2500000000	0.0058543871
