N	X	Y	Z	FIELD_VALUE
9	-0.2396859690	0.8502938668	1.1466073281	0.0111835252
9	-0.2414094594	0.8517875920	1.1431855405	0.0110772783
9	-0.2431442434	0.8532054837	1.1397350353	0.0109633175
9	-0.2448923118	0.8545276458	1.1362507015	0.0108441474
9	-0.2466559889	0.8557252602	1.1327262365	0.0107223772
9	-0.2484372725	0.8567590475	1.1291553757	0.0106005987
9	-0.2502368963	0.8575765532	1.1255339769	0.0104811048
9	-0.2520524094	0.8581119990	1.1218642970	0.0103655883
9	-0.2538756488	0.8582952109	1.1181614733	0.0102548970
9	-0.2556921129	0.8580755819	1.1144571850	0.0101485094
9	-0.2574856244	0.8574502587	1.1107911945	0.0100446170
9	-0.2592791359	0.8568249355	1.1071252040	0.0099411663
9	-0.2609988589	0.8555367833	1.1036118400	0.0098347938
9	-0.2626876846	0.8540276555	1.1001786411	0.0097227957
9	-0.2643581461	0.8523831429	1.0968037026	0.0096032964
9	-0.2660193772	0.8506568240	1.0934684126	0.0094750291
9	-0.2676774223	0.8488826539	1.0901587676	0.0093372258
9	-0.2693359982	0.8470819353	1.0868650194	0.0091895561
9	-0.2709973555	0.8452682255	1.0835805468	0.0090321421
9	-0.2726629003	0.8434505007	1.0803007909	0.0088654850
9	-0.2743336012	0.8416350373	1.0770225230	0.0086904383
9	-0.2760102135	0.8398265631	1.0737433373	0.0085081646
9	-0.2776868258	0.8380180890	1.0704641517	0.0083200863
9	-0.2793757506	0.8362300049	1.0671796891	0.0081278352
9	-0.2810724394	0.8344591302	1.0638894521	0.0079331766
9	-0.2827772720	0.8327083238	1.0605921313	0.0077379364
9	-0.2844906867	0.8309806464	1.0572864039	0.0075439759
9	-0.2862130006	0.8292793350	1.0539708635	0.0073531712
9	-0.2879443230	0.8276078355	1.0506439714	0.0071672756
9	-0.2896844702	0.8259698365	1.0473040106	0.0069879672
9	-0.2914327823	0.8243692882	1.0439489972	0.0068167604
9	-0.2931879322	0.8228104663	1.0405765715	0.0066550832
9	-0.2949475780	0.8212980454	1.0371838076	0.0065041375
9	-0.2967072237	0.8197856245	1.0337910437	0.0063649830
9	-0.2984679418	0.8183704822	1.0303536022	0.0062385234
9	-0.3002186264	0.8170186316	1.0268830929	0.0061255106
9	-0.3019476901	0.8157363852	1.0233723623	0.0060265518
9	-0.3036376710	0.8145325586	1.0198111770	0.0059421637
9	-0.3052616451	0.8134188183	1.0161853951	0.0058726898
9	-0.3067775094	0.8124115493	1.0124759300	0.0058183061
9	-0.3082078229	0.8114730131	1.0087104203	0.0057790997
9	-0.3092736719	0.8107766095	1.0047611336	0.0057548695
9	-0.3101261198	0.8101852599	0.9999812760	0.0057449791
9	-0.3105932744	0.8105826688	0.9974393711	0.0057478543
9	-0.3117461113	0.8118649132	0.9936805777	0.0057648432
9	-0.3187890000	0.8187890000	1.0000000000	0.0058535931
10	0.0805155000	0.8375345000	0.9308565000	0.0059540761
10	0.0789529044	0.8379199259	0.9263870561	0.0059442250
10	0.0772133975	0.8413053297	0.9276620957	0.0058711375
10	0.0755167178	0.8447677866	0.9287632544	0.0058132558
10	0.0738677517	0.8483055892	0.9296650005	0.0057708283
10	0.0723175915	0.8519557421	0.9301936281	0.0057437686
10	0.0705487610	0.8569762383	0.9301335977	0.0057309096
10	0.0721298474	0.8525930792	0.9314371826	0.0057414189
10	0.0736855115	0.8491833923	0.9328878312	0.0057667209
10	0.0754037228	0.8460057678	0.9346729081	0.0058080207
10	0.0772765390	0.8431310584	0.9368117068	0.0058663017
10	0.0791893001	0.8403477487	0.9390414652	0.0059421580
10	0.0811595347	0.8376979690	0.9413903561	0.0060357208
10	0.0831749436	0.8351444950	0.9438123229	0.0061467986
10	0.0852285277	0.8326577880	0.9462745725	0.0062748855
10	0.0873162668	0.8302147025	0.9487529981	0.0064191451
10	0.0894362858	0.8277969512	0.9512286442	0.0065785376
10	0.0916132186	0.8253832590	0.9536544542	0.0067517536
10	0.0937901513	0.8229695668	0.9560802642	0.0069372868
10	0.0959965421	0.8205478081	0.9584681463	0.0071335295
10	0.0982320251	0.8181095061	0.9608078784	0.0073386568
10	0.1004962851	0.8156477021	0.9630901310	0.0075507881
10	0.1027889141	0.8131567246	0.9653062975	0.0077678959
10	0.1051093051	0.8106321121	0.9674485235	0.0079879428
10	0.1074565964	0.8080705597	0.9695097753	0.0082088252
10	0.1098296103	0.8054699026	0.9714840349	0.0084284367
10	0.1122268473	0.8028290418	0.9733664247	0.0086446793
10	0.1146467494	0.8001474026	0.9751522414	0.0088554714
10	0.1171018272	0.7973951733	0.9767604697	0.0090588168
10	0.1195569050	0.7946429441	0.9783686979	0.0092527773
10	0.1220274736	0.7918568506	0.9798852325	0.0094354104
10	0.1245110339	0.7890405678	0.9813157299	0.0096049403
10	0.1270051910	0.7861987928	0.9826693977	0.0097597546
10	0.1295077979	0.7833375297	0.9839600864	0.0098985607
10	0.1320170641	0.7804646232	0.9852079377	0.0100201731
10	0.1345312821	0.7775900520	0.9864407116	0.0101239916
10	0.1370525948	0.7747648012	0.9877772016	0.0102099806
10	0.1395753352	0.7720135696	0.9892693853	0.0102790816
10	0.1420936119	0.7693516156	0.9909354712	0.0103336564
10	0.1445560241	0.7670567766	0.9931835893	0.0103782720
10	0.1469528882	0.7650378394	0.9957705455	0.0104192385
10	0.1492469581	0.7635813114	0.9988264458	0.0104629349
10	0.1515462286	0.7623477755	1.0019830236	0.0105136599
10	0.1540060117	0.7613714592	1.0051057980	0.0105738635
10	0.1567291840	0.7605568583	1.0080356114	0.0106448971
10	0.1596797059	0.7598324001	1.0107436975	0.0107271913
10	0.1628172174	0.7591570805	1.0132280937	0.0108202305
10	0.1660931770	0.7584988118	1.0155156035	0.0109224831
10	0.1694609713	0.7578368609	1.0176521610	0.0110316840
10	0.1729566929	0.7571071332	1.0195253906	0.0111453801
10	0.1765001360	0.7563009227	1.0212622396	0.0112607795
10	0.1800662643	0.7554060403	1.0228986105	0.0113750600
10	0.1836356334	0.7544193949	1.0244686775	0.0114855853
10	0.1871951987	0.7533489495	1.0260028915	0.0115900509
10	0.1906903746	0.7520900748	1.0275425236	0.0116869025
10	0.1940892550	0.7506613992	1.0291536767	0.0117752399
10	0.1973379075	0.7490395944	1.0308973806	0.0118549850
10	0.2003708440	0.7472061663	1.0328255736	0.0119269220
10	0.2031232352	0.7451545818	1.0349610028	0.0119923177
10	0.2054844673	0.7428482807	1.0373119073	0.0120525623
10	0.2076814298	0.7404459103	1.0397303015	0.0121082707
10	0.2095234829	0.7378368115	1.0422363441	0.0121595483
10	0.2111382071	0.7350796650	1.0447405150	0.0122059363
10	0.2125693731	0.7321847327	1.0471965935	0.0122466497
10	0.2138527060	0.7291608459	1.0495713061	0.0122805874
10	0.2150200190	0.7260233440	1.0518489898	0.0123065401
10	0.2161197923	0.7228201899	1.0540630530	0.0123231877
10	0.2170444190	0.7194098746	1.0560122443	0.0123289842
10	0.2179690457	0.7159995593	1.0579614357	0.0123227474
10	0.2187420369	0.7124233922	1.0596409039	0.0123031219
10	0.2194780999	0.7088069674	1.0612429950	0.0122694515
10	0.2201502449	0.7051291969	1.0627189787	0.0122215761
10	0.2207681918	0.7014036593	1.0640866192	0.0121601045
10	0.2213213106	0.6976272214	1.0653268698	0.0120865323
10	0.2218402257	0.6938263212	1.0665002228	0.0120032876
10	0.2222936830	0.6899833446	1.0675474169	0.0119137018
10	0.2227101543	0.6861194139	1.0685252669	0.0118218589
10	0.2230916272	0.6822382613	1.0694426941	0.0117324886
10	0.2234519924	0.6783487725	1.0703305753	0.0116507958
10	0.2238175118	0.6744657002	1.0712462322	0.0115820803
10	0.2242380732	0.6706196673	1.0722961460	0.0115314349
10	0.2248749177	0.6669563846	1.0738272236	0.0115023458
10	0.2260172581	0.6640246019	1.0763974979	0.0114924218
10	0.2275498837	0.6619301920	1.0795665666	0.0114900344
10	0.2291870843	0.6600730738	1.0828378436	0.0114838371
10	0.2308590306	0.6583046490	1.0861432308	0.0114669836
10	0.2325438500	0.6565752780	1.0894639231	0.0114359085
10	0.2342413510	0.6548926348	1.0928036167	0.0113891873
10	0.2359470697	0.6532495752	1.0961601232	0.0113268679
10	0.2376599060	0.6516479511	1.0995343948	0.0112499405
10	0.2393804165	0.6500950762	1.1029291096	0.0111600450
10	0.2411100601	0.6486026330	1.1063481321	0.0110592284
10	0.2428508372	0.6471869965	1.1097963644	0.0109498941
10	0.2445916143	0.6457713600	1.1132445968	0.0108345845
10	0.2463564704	0.6445408924	1.1167561082	0.0107159570
10	0.2481388644	0.6434683903	1.1203139445	0.0105965747
10	0.2499395996	0.6426001122	1.1239218857	0.0104788701
10	0.2517570939	0.6419988774	1.1275794161	0.0103646514
10	0.2535845444	0.6417362312	1.1312747849	0.0102549664
10	0.2554083290	0.6418721375	1.1349795301	0.0101495361
10	0.2572112468	0.6424241093	1.1386532920	0.0100467621
10	0.2589809120	0.6433523363	1.1422617198	0.0099440538
10	0.2607153255	0.6445787622	1.1457911921	0.0098386355
10	0.2624206439	0.6460193989	1.1492474120	0.0097279462
10	0.2641259623	0.6474600355	1.1527036319	0.0096102191
10	0.2657912217	0.6491706016	1.1560455475	0.0094838633
10	0.2674514961	0.6509372632	1.1593583390	0.0093480196
10	0.2691116071	0.6527332034	1.1626540799	0.0092023003
10	0.2707740721	0.6545437566	1.1659398347	0.0090467744
10	0.2724404211	0.6563595048	1.1692203359	0.0088818939
10	0.2741116931	0.6581739522	1.1724988986	0.0087084675
10	0.2757886884	0.6599822634	1.1757779692	0.0085276193
10	0.2774720903	0.6617805304	1.1790594723	0.0083407392
10	0.2791625101	0.6635653607	1.1823450213	0.0081494349
10	0.2808605321	0.6653335699	1.1856360680	0.0079554460
10	0.2825585541	0.6671017791	1.1889271148	0.0077606241
10	0.2842718555	0.6688327566	1.1922310308	0.0075668100
10	0.2859942702	0.6705377762	1.1955444451	0.0073758654
10	0.2877258208	0.6722137470	1.1988687645	0.0071895851
10	0.2894664085	0.6738570436	1.2022056489	0.0070096539
10	0.2912155014	0.6754637434	1.2055570254	0.0068376059
10	0.2929719578	0.6770296201	1.2089251607	0.0066748910
10	0.2947337285	0.6785500791	1.2123128219	0.0065227429
10	0.2964974447	0.6800200582	1.2157235002	0.0063821967
10	0.2982578104	0.6814339425	1.2191616997	0.0062542063
10	0.3000066852	0.6827853013	1.2226334076	0.0061395692
10	0.3017555601	0.6841366601	1.2261051155	0.0060389069
10	0.3034587009	0.6853555414	1.2296539104	0.0059527445
10	0.3051024007	0.6864855394	1.2332645458	0.0058814753
10	0.3066489745	0.6875128925	1.2369542113	0.0058252477
10	0.3080529405	0.6884247407	1.2407375670	0.0057841721
10	0.3092514484	0.6892002575	1.2446291245	0.0057580830
10	0.3101587201	0.6898308621	1.2499417969	0.0057459624
10	0.3106032131	0.6894708207	1.2525390205	0.0057489125
10	0.3117988364	0.6881115619	1.2562536542	0.0057659994
10	0.3187890000	0.6812110000	1.2500000000	0.0058543871
11	0.0805155000	0.8375345000	0.9308565000	0.0059545465
11	0.0789237565	0.8379435858	0.9263590172	0.0059438941
11	0.0771840407	0.8413297802	0.9276314644	0.0058708999
11	0.0754870353	0.8447929028	0.9287298016	0.0058131099
11	0.0738372076	0.8483304335	0.9296309944	0.0057707729
11	0.0722859876	0.8519799728	0.9301608451	0.0057438061
11	0.0705243620	0.8569729561	0.9301069970	0.0057310775
11	0.0724352456	0.8516387031	0.9301018944	0.0057457055
11	0.0739830852	0.8479858942	0.9295859580	0.0057740892
11	0.0756537950	0.8444775914	0.9286059176	0.0058178781
11	0.0773528635	0.8410154545	0.9275076698	0.0058771230
11	0.0790946482	0.8376297117	0.9262369919	0.0059515236
11	0.0808706225	0.8343068805	0.9248433192	0.0060404918
11	0.0826761076	0.8310360234	0.9233601824	0.0061432193
11	0.0845081602	0.8278084819	0.9218108546	0.0062586196
11	0.0863654028	0.8246181215	0.9202112845	0.0063854322
11	0.0882624086	0.8214773820	0.9185566962	0.0065222524
11	0.0901594144	0.8183366424	0.9169021080	0.0066674210
11	0.0920764965	0.8152184792	0.9152264132	0.0068192024
11	0.0940126164	0.8121190969	0.9135367096	0.0069757385
11	0.0959669901	0.8090350400	0.9118393926	0.0071351484
11	0.0979390830	0.8059629674	0.9101407313	0.0072954728
11	0.0999286876	0.8028994362	0.9084475029	0.0074548655
11	0.1019360516	0.7998406521	0.9067677708	0.0076115466
11	0.1039620862	0.7967821346	0.9051120245	0.0077639223
11	0.1060088822	0.7937181789	0.9034953865	0.0079105978
11	0.1080820822	0.7906398222	0.9019464082	0.0080505053
11	0.1102305380	0.7875042977	0.9006546717	0.0081829416
11	0.1123789938	0.7843687733	0.8993629352	0.0083078954
11	0.1145771750	0.7811974077	0.8982727924	0.0084255424
11	0.1168360038	0.7779905601	0.8974671083	0.0085369763
11	0.1191621178	0.7747643588	0.8970441123	0.0086440368
11	0.1215500902	0.7715582439	0.8970948021	0.0087493485
11	0.1239781365	0.7684294010	0.8976645061	0.0088556815
11	0.1264155726	0.7654291096	0.8987277795	0.0089651527
11	0.1288367230	0.7625811710	0.9002056203	0.0090785948
11	0.1312275698	0.7598820584	0.9020052952	0.0091955149
11	0.1335836692	0.7573135560	0.9040461420	0.0093144427
11	0.1359060240	0.7548530422	0.9062656516	0.0094333205
11	0.1381869661	0.7525083104	0.9086609374	0.0095498746
11	0.1404679083	0.7501635786	0.9110562232	0.0096617122
11	0.1427266270	0.7478746143	0.9135316135	0.0097666330
11	0.1449859611	0.7455831562	0.9160038866	0.0098627680
11	0.1472524909	0.7432720995	0.9184490487	0.0099487738
11	0.1495567488	0.7408179885	0.9206965616	0.0100243780
11	0.1518690213	0.7381133816	0.9225960041	0.0100911196
11	0.1540444255	0.7350126620	0.9239293274	0.0101539689
11	0.1557839974	0.7314684847	0.9245856233	0.0102225876
11	0.1569014555	0.7276324212	0.9247324617	0.0103083403
11	0.1571873630	0.7236485569	0.9245488874	0.0104190157
11	0.1570563650	0.7196593864	0.9243082858	0.0105558443
11	0.1567359048	0.7156807273	0.9240717358	0.0107158323
11	0.1562603437	0.7117157526	0.9238719174	0.0108942561
11	0.1556948706	0.7077602082	0.9237326534	0.0110857808
11	0.1550729914	0.7038108769	0.9237332340	0.0112848260
11	0.1544511122	0.6998615457	0.9237338146	0.0114857742
11	0.1538206984	0.6959143776	0.9238171432	0.0116830861
11	0.1531969058	0.6919687886	0.9239888832	0.0118715949
11	0.1525905012	0.6880252185	0.9242534954	0.0120466366
11	0.1520092942	0.6840848478	0.9246139198	0.0122043394
11	0.1514487467	0.6801478683	0.9250434885	0.0123416289
11	0.1509364693	0.6762218827	0.9256219644	0.0124566057
11	0.1504568855	0.6723073538	0.9263056249	0.0125485296
11	0.1500066963	0.6684047696	0.9270792295	0.0126178546
11	0.1495873997	0.6645201487	0.9279621418	0.0126662881
11	0.1491923656	0.6606617781	0.9289729371	0.0126967386
11	0.1488073702	0.6568296560	0.9300907100	0.0127131062
11	0.1484220040	0.6530282143	0.9313168531	0.0127201406
11	0.1480013226	0.6492716446	0.9326736121	0.0127232232
11	0.1474659866	0.6455588153	0.9341146356	0.0127281441
11	0.1462087305	0.6418537219	0.9349711268	0.0127418057
11	0.1439459372	0.6387696408	0.9337593814	0.0127748513
11	0.1416069014	0.6361908786	0.9317112830	0.0128223888
11	0.1392706901	0.6338299027	0.9293923872	0.0128707064
11	0.1369348071	0.6315401616	0.9269968294	0.0129101668
11	0.1345944216	0.6293329267	0.9245232212	0.0129354502
11	0.1322207505	0.6273312478	0.9218987515	0.0129440931
11	0.1298470793	0.6253295690	0.9192742818	0.0129354297
11	0.1274407547	0.6235529587	0.9165099050	0.0129098527
11	0.1250286160	0.6218420809	0.9137062838	0.0128682838
11	0.1226072301	0.6202693461	0.9108245597	0.0128120687
11	0.1201781092	0.6188343901	0.9078726808	0.0127426153
11	0.1177461540	0.6175362420	0.9048552878	0.0126615283
11	0.1153144011	0.6163672497	0.9017809181	0.0125705340
11	0.1128838223	0.6153085010	0.8986624823	0.0124717183
11	0.1104521611	0.6143249407	0.8955183326	0.0123676159
11	0.1080129331	0.6133588650	0.8923746610	0.0122613861
11	0.1055558494	0.6123234792	0.8892702941	0.0121567217
11	0.1030720554	0.6111083183	0.8862612357	0.0120572751
11	0.1005646201	0.6096220077	0.8834097688	0.0119655740
11	0.0980488169	0.6078596228	0.8807430695	0.0118821205
11	0.0955337082	0.6059085532	0.8782223132	0.0118060690
11	0.0930147620	0.6038993490	0.8757558934	0.0117363717
11	0.0904869766	0.6018748310	0.8733130044	0.0116723047
11	0.0879280038	0.5999564652	0.8708130168	0.0116132403
11	0.0853505639	0.5981294284	0.8682599039	0.0115585006
11	0.0827385663	0.5964991187	0.8656024183	0.0115073336
11	0.0801106920	0.5949701734	0.8628969354	0.0114589243
11	0.0774564172	0.5936439934	0.8601046491	0.0114124704
11	0.0747927419	0.5924177313	0.8572727732	0.0113672526
11	0.0721212198	0.5913879619	0.8543649499	0.0113227420
11	0.0694536395	0.5904532641	0.8514185790	0.0112784959
11	0.0668106510	0.5897034682	0.8483918413	0.0112343464
11	0.0641913911	0.5890421600	0.8453206319	0.0111903674
11	0.0616402742	0.5885520768	0.8421537716	0.0111468680
11	0.0591363304	0.5881437891	0.8389338726	0.0111043660
11	0.0567465671	0.5878944075	0.8356040070	0.0110636553
11	0.0544237158	0.5877221080	0.8322178998	0.0110256060
11	0.0522386944	0.5877045395	0.8287290143	0.0109913236
11	0.0501298685	0.5878023352	0.8251909992	0.0109620863
11	0.0480457742	0.5879869331	0.8216408529	0.0109393708
11	0.0458772465	0.5884504208	0.8181742470	0.0109248296
11	0.0427809303	0.5896534419	0.8153206052	0.0109196176
11	0.0402135150	0.5911440730	0.8145986847	0.0109217304
11	0.0369944447	0.5933047296	0.8135813439	0.0109303714
11	0.0339664806	0.5957059831	0.8125138619	0.0109443972
11	0.0311029620	0.5982904289	0.8114185215	0.0109622371
11	0.0283464579	0.6009843508	0.8103115593	0.0109820612
11	0.0257297001	0.6038122440	0.8091991524	0.0110021945
11	0.0231976305	0.6067168577	0.8080885802	0.0110211248
11	0.0207728978	0.6097146415	0.8069867837	0.0110376751
11	0.0184348804	0.6127849509	0.8058984182	0.0110511072
11	0.0161918435	0.6159317056	0.8048302722	0.0110612086
11	0.0140118101	0.6191266447	0.8037758898	0.0110683569
11	0.0119146797	0.6223839238	0.8027463326	0.0110735001
11	0.0098974587	0.6256958129	0.8017327021	0.0110781364
11	0.0079386080	0.6290360825	0.8006961412	0.0110844133
11	0.0059869250	0.6321813721	0.7991219464	0.0110949122
11	0.0038867000	0.6348102945	0.7968719980	0.0111135680
11	0.0012830924	0.6363260420	0.7941331787	0.0111451386
11	-0.0016730724	0.6370434791	0.7914297494	0.0111890775
11	-0.0047463023	0.6374118375	0.7887927718	0.0112394011
11	-0.0078558132	0.6375868748	0.7861804666	0.0112898543
11	-0.0109707226	0.6376996234	0.7835714219	0.0113358306
11	-0.0140827673	0.6377294742	0.7809562120	0.0113742011
11	-0.0171857175	0.6376942470	0.7783293659	0.0114029275
11	-0.0202788103	0.6376111472	0.7756910912	0.0114207398
11	-0.0233384715	0.6373663815	0.7730215776	0.0114267903
11	-0.0263981327	0.6371216157	0.7703520639	0.0114206057
11	-0.0294172117	0.6366888127	0.7676583991	0.0114018240
11	-0.0324252299	0.6362052419	0.7649606772	0.0113702971
11	-0.0353959876	0.6355686540	0.7622526363	0.0113259030
11	-0.0383418897	0.6348338181	0.7595421259	0.0112686258
11	-0.0412558554	0.6339856999	0.7568300491	0.0111985270
11	-0.0441698212	0.6331375816	0.7541179723	0.0111157942
11	-0.0470085038	0.6320558821	0.7514094399	0.0110205247
11	-0.0497978860	0.6308404624	0.7487068686	0.0109128388
11	-0.0525351866	0.6294955345	0.7460131006	0.0107929057
11	-0.0552179591	0.6280249858	0.7433310763	0.0106609303
11	-0.0578453860	0.6264349632	0.7406636191	0.0105170469
11	-0.0604169389	0.6247306675	0.7380137176	0.0103615490
11	-0.0629369813	0.6229246422	0.7353833188	0.0101947983
11	-0.0654107234	0.6210286199	0.7327740508	0.0100172403
11	-0.0678446498	0.6190544590	0.7301871458	0.0098295255
11	-0.0702462418	0.6170138850	0.7276234910	0.0096324773
11	-0.0726236249	0.6149181745	0.7250837456	0.0094271528
11	-0.0749852205	0.6127779444	0.7225684391	0.0092147903
11	-0.0773395128	0.6106030570	0.7200781040	0.0089967826
11	-0.0796938050	0.6084281696	0.7175877688	0.0087747526
11	-0.0820499580	0.6062061716	0.7151449597	0.0085503413
11	-0.0844218827	0.6039724375	0.7127305127	0.0083252970
11	-0.0868177025	0.6017359185	0.7103446538	0.0081014202
11	-0.0892450214	0.5995038694	0.7079890146	0.0078804245
11	-0.0917112013	0.5972831316	0.7056658215	0.0076639967
11	-0.0942234115	0.5950803553	0.7033778832	0.0074537140
11	-0.0967886520	0.5929021084	0.7011286685	0.0072510294
11	-0.0994137734	0.5907549636	0.6989224165	0.0070572577
11	-0.1021055020	0.5886455795	0.6967642874	0.0068735611
11	-0.1048705113	0.5865808175	0.6946605871	0.0067009834
11	-0.1076355207	0.5845160555	0.6925568869	0.0065405139
11	-0.1105469221	0.5825485370	0.6905696821	0.0063928933
11	-0.1135537629	0.5806498685	0.6886658230	0.0062588344
11	-0.1166607816	0.5788277593	0.6868578073	0.0061389388
11	-0.1198767092	0.5770942431	0.6851657076	0.0060337793
11	-0.1232126790	0.5754662222	0.6836183806	0.0059438379
11	-0.1266826329	0.5739694689	0.6822584485	0.0058695386
11	-0.1302200145	0.5725464540	0.6810054003	0.0058112743
11	-0.1339954819	0.5714616694	0.6802304478	0.0057690347
11	-0.1378721335	0.5706021932	0.6797452134	0.0057425622
11	-0.1429866695	0.5705506482	0.6801303200	0.0057306789
11	-0.1477581894	0.5722114759	0.6802166189	0.0057422495
11	-0.1514132339	0.5737544549	0.6797020679	0.0057682779
11	-0.1549558285	0.5753984724	0.6788110024	0.0058096676
11	-0.1584242372	0.5770901580	0.6777219055	0.0058665252
11	-0.1618142956	0.5788256096	0.6764543166	0.0059386216
11	-0.1624655000	0.5805155000	0.6808565000	0.0059545465
12	0.0805155000	0.8375345000	0.9308565000	0.0059547349
12	0.0789494830	0.8379178798	0.9263696804	0.0059448933
12	0.0772093076	0.8413028587	0.9276449543	0.0058717159
12	0.0755116018	0.8447645412	0.9287470395	0.0058137473
12	0.0738611673	0.8483011214	0.9296510726	0.0057712390
12	0.0723090500	0.8519499522	0.9301833627	0.0057441085
12	0.0705319460	0.8569812189	0.9301309313	0.0057311764
12	0.0662204347	0.8584516600	0.9306536276	0.0057445671
12	0.0623001002	0.8588661018	0.9313473418	0.0057770217
12	0.0583814356	0.8591623832	0.9321132717	0.0058267526
12	0.0544785543	0.8593426839	0.9329968592	0.0058919097
12	0.0506014228	0.8594473064	0.9340076442	0.0059710874
12	0.0467593189	0.8594968679	0.9351585223	0.0060632629
12	0.0429953598	0.8594883099	0.9365629956	0.0061677433
12	0.0392314006	0.8594797520	0.9379674689	0.0062840369
12	0.0355161408	0.8594498399	0.9395060324	0.0064116807
12	0.0318525982	0.8594072257	0.9411735371	0.0065503456
12	0.0282422021	0.8593597277	0.9429623609	0.0066997724
12	0.0246848965	0.8593146538	0.9448632459	0.0068595505
12	0.0211794177	0.8592789621	0.9468661624	0.0070292321
12	0.0177236348	0.8592594039	0.9489609914	0.0072083305
12	0.0143149475	0.8592626615	0.9511380934	0.0073961390
12	0.0109507404	0.8592956399	0.9533888143	0.0075918723
12	0.0076298020	0.8593673435	0.9557073159	0.0077946128
12	0.0043781540	0.8595282078	0.9581254712	0.0080033357
12	0.0011265061	0.8596890720	0.9605436266	0.0082169530
12	-0.0020886986	0.8599047074	0.9630095955	0.0084341500
12	-0.0052684324	0.8601817278	0.9655184765	0.0086536275
12	-0.0084130776	0.8605266837	0.9680659416	0.0088740123
12	-0.0115223812	0.8609460239	0.9706481606	0.0090939339
12	-0.0145954653	0.8614460663	0.9732616726	0.0093119492
12	-0.0176308619	0.8620328760	0.9759032690	0.0095266635
12	-0.0206265400	0.8627122314	0.9785698981	0.0097367112
12	-0.0235798248	0.8634899105	0.9812586162	0.0099407455
12	-0.0264858072	0.8643754101	0.9839670184	0.0101375044
12	-0.0293010058	0.8654596366	0.9867009510	0.0103258438
12	-0.0321162045	0.8665438631	0.9894348836	0.0105046883
12	-0.0348786081	0.8677366858	0.9921781722	0.0106728915
12	-0.0375860228	0.8690382718	0.9949272892	0.0108294654
12	-0.0402369198	0.8704473337	0.9976786786	0.0109735576
12	-0.0428306398	0.8719611434	1.0004288257	0.0111043635
12	-0.0453675273	0.8735756046	1.0031743731	0.0112211574
12	-0.0478488960	0.8752855908	1.0059122048	0.0113232797
12	-0.0502764642	0.8770860014	1.0086394414	0.0114102085
12	-0.0526556482	0.8789667304	1.0113540880	0.0114815062
12	-0.0549916470	0.8809207344	1.0140532169	0.0115368545
12	-0.0572870078	0.8829407669	1.0167373801	0.0115761713
12	-0.0595645922	0.8849900115	1.0194139304	0.0115995443
12	-0.0617910536	0.8871359058	1.0220547015	0.0116072210
12	-0.0640175151	0.8892818000	1.0246954726	0.0115997748
12	-0.0662112097	0.8915009075	1.0273000682	0.0115780553
12	-0.0683962132	0.8937387742	1.0298951504	0.0115432764
12	-0.0705674325	0.8960037884	1.0324771870	0.0114970960
12	-0.0727111820	0.8983043678	1.0350499874	0.0114417391
12	-0.0747984976	0.9006584855	1.0376205858	0.0113801596
12	-0.0768429234	0.9030469948	1.0401941613	0.0113161232
12	-0.0786108486	0.9056266932	1.0427896377	0.0112541811
12	-0.0801238354	0.9083554428	1.0453945523	0.0111987019
12	-0.0809296078	0.9114301402	1.0479216358	0.0111520536
12	-0.0813924980	0.9146604836	1.0503284719	0.0111133937
12	-0.0814614786	0.9181071127	1.0524384882	0.0110808046
12	-0.0814994029	0.9216260535	1.0544155590	0.0110526555
12	-0.0815763038	0.9252431508	1.0561885014	0.0110279964
12	-0.0817366744	0.9289075073	1.0578462529	0.0110063655
12	-0.0820067211	0.9326108463	1.0593905948	0.0109877685
12	-0.0824158821	0.9363420684	1.0608249169	0.0109726961
12	-0.0830184772	0.9400903722	1.0621310633	0.0109619543
12	-0.0841509544	0.9451454815	1.0636680938	0.0109561662
12	-0.0843342138	0.9435692568	1.0682779122	0.0109660662
12	-0.0845616523	0.9421769521	1.0721761062	0.0109872552
12	-0.0848285464	0.9406907329	1.0760337190	0.0110169242
12	-0.0851925717	0.9390068158	1.0797932480	0.0110526765
12	-0.0856110297	0.9372268302	1.0834981699	0.0110926740
12	-0.0861486308	0.9352737425	1.0870899708	0.0111355913
12	-0.0867477866	0.9332450571	1.0906252468	0.0111804060
12	-0.0874565537	0.9311061240	1.0940666932	0.0112264304
12	-0.0883155023	0.9288619331	1.0973963916	0.0112732571
12	-0.0892527614	0.9265755147	1.1006715087	0.0113207920
12	-0.0903552577	0.9242283244	1.1038424091	0.0113691174
12	-0.0915427859	0.9218588459	1.1069615430	0.0114185859
12	-0.0929056462	0.9194605311	1.1099771888	0.0114697318
12	-0.0943569804	0.9170531506	1.1129396938	0.0115231490
12	-0.0959808696	0.9146367470	1.1157950288	0.0115796261
12	-0.0976849433	0.9122190552	1.1185979558	0.0116399240
12	-0.0994925005	0.9098017658	1.1213299692	0.0117047791
12	-0.1013174129	0.9073836234	1.1240486011	0.0117749557
12	-0.1030456166	0.9049597792	1.1268296292	0.0118512788
12	-0.1045151682	0.9025342961	1.1297662345	0.0119349188
12	-0.1057818608	0.9001168589	1.1328106921	0.0120267775
12	-0.1067075559	0.8977307824	1.1360113374	0.0121265684
12	-0.1074902487	0.8953655041	1.1392696699	0.0122322386
12	-0.1082556386	0.8930031153	1.1425347354	0.0123405937
